 ,Name,ID,ResId,Transform,ResType,AniType,AniSpeed,AniScale,AniDir,AniColor,AniTrans,MagicProperty_OffsetType,AniOffset,OriginType,FadeType,InheritSR,TopmostEffect,AniOpt1Scale,AniOpt2Scale,AniOpt3Scale,,,删除
2,回蓝,8026,1660,,0,0,1,1,1,,255,,,,,1,,1,1,1,,,删除
2,大闹天宫_地刺,8027,21950,,0,1,1,1,1,,255,,,,,1,1,1,1,1,,,删除
2,结婚纪念_海誓山盟,8028,22599,,0,1,1,1,0,,255,,,,,0,,1,1,1,,,删除
2,结婚纪念_冰心一片,8029,22602,,0,1,1,1,1,,255,,,,,0,,1,1,1,,,删除
2,怪物脚底光效,8030,1650,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,结婚纪念_星云之心,8031,22610,,0,1,1,1,0,,255,,,,,0,,1,1,1,,,删除
2,箭头蓝,8032,1961,,0,1,1,1.2,1,,255,,0;-255;0,1,,1,1,1,1,1,,,删除
2,箭头绿,8033,1962,,0,1,1,1.2,1,,255,,0;-255;0,1,,1,1,1,1,1,,,删除
2,箭头红,8034,4564,,0,1,1,1.2,1,,255,,0;-255;0,1,,1,1,1,1,1,,,删除
2,箭头黄,8035,1964,,0,1,1,1.2,1,,255,,0;-255;0,1,,1,1,1,1,1,,,删除
2,结婚纪念_两心相悦,8036,22609,,0,1,1,1,1,,255,,,,,0,,1,1,1,,,删除
2,结婚纪念_爱的私语,8037,22604,,0,1,1,1,1,,255,,,,,0,,1,1,1,,,删除
2,精英怪物脚底光效,8038,1651,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,切磋开始光效,8039,1978,,0,1,1,1,0,,255,,0;200;0,,,1,,1,1,1,,,删除
2,切磋胜利光效,8040,1980,,0,1,0.4,1,0,,255,,0;200;0,,,1,,1,1,1,,,删除
2,切磋失败光效,8041,1981,,0,1,0.4,1,0,,255,,0;200;0,,,1,,1,1,1,,,删除
2,切磋取消光效,8042,1979,,0,1,1,1,0,,255,,0;200;0,,,1,,1,1,1,,,删除
2,龙武_召唤灵兽光效,8043,365,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,长安演武_光效,8044,239,,0,1,1,2,0,,255,,0;-10;0,,,1,,1,1,1,,,删除
2,龙武_灵兽加点光效,8045,1893,,0,0,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,龙武_采集羊驼成功,8046,21915,,1,0,1,1.5,0,,255,,0;250;0,,,1,1,1,1,1,,,删除
2,指挥系统_前面有敌人（废弃),8047,6713,,0,1,1,1.2,1,,255,,0;0;0,1,,1,1,1,1,1,,,删除
2,指挥系统_集合蓝,8048,2003,,0,1,1,1.2,1,,255,,0;-255;0,1,,1,1,1,1,1,,,删除
2,指挥系统_集合红,8049,2005,,0,1,1,1.2,1,,255,,0;-255;0,1,,1,1,1,1,1,,,删除
2,指挥系统_集合黄,8050,2006,,0,1,1,1.2,1,,255,,0;-255;0,1,,1,1,1,1,1,,,删除
2,指挥系统_散开蓝,8051,2008,,0,1,1,1.2,1,,255,,0;-255;0,1,,1,1,1,1,1,,,删除
2,指挥系统_散开红,8052,2010,,0,1,1,1.2,1,,255,,0;-255;0,1,,1,1,1,1,1,,,删除
2,指挥系统_散开黄,8053,2011,,0,1,1,1.2,1,,255,,0;-255;0,1,,1,1,1,1,1,,,删除
2,指挥系统_攻击（废弃）,8054,6708,,0,1,1,1.2,1,,255,,0;0;0,1,,1,1,1,1,1,,,删除
2,指挥系统_集合绿,8055,2004,,0,1,1,1.2,1,,255,,0;-255;0,1,,1,1,1,1,1,,,删除
2,指挥系统_散开绿,8056,2009,,0,1,1,1.2,1,,255,,0;-255;0,1,,1,1,1,1,1,,,删除
2,指挥系统_撤退,8057,6701,,0,1,1,2,1,,255,,0;-25;0,1,,1,1,1,1,1,,,删除
2,指挥系统_冲锋,8058,6704,,0,1,1,2.3,1,,255,,0;-25;0,1,,1,1,1,1,1,,,删除
2,指挥系统_集合,8059,6709,,0,1,1,2,1,,255,,0;-25;0,1,,1,1,1,1,1,,,删除
2,指挥系统_占领,8060,6715,,0,1,1,1.8,1,,255,,0;-25;0,1,,1,1,1,1,1,,,删除
2,指挥系统_跟随,8061,6707,,0,1,1,1.8,1,,255,,0;55;0,1,,1,1,1,1,1,,,删除
2,指挥系统_求救（废弃）,8062,6712,,0,1,1,1.2,1,,255,,0;0;0,1,,1,1,1,1,1,,,删除
2,指挥系统_支援（废弃）,8063,6714,,0,1,1,1.2,1,,255,,0;0;0,1,,1,1,1,1,1,,,删除
2,龙武城战_粮仓插旗1,8064,7187,,0,1,1,0.8,1,,255,,0;-280;35,1,,1,,1,1,1,,,删除
2,龙武城战_粮仓插旗2,8065,7186,,0,1,1,0.8,1,,255,,0;-280;35,1,,1,,1,1,1,,,删除
2,龙武城战_粮仓插旗3,8066,7188,,0,1,1,0.8,1,,255,,0;-280;35,1,,1,,1,1,1,,,删除
2,龙武城战_粮仓插旗4,8067,7189,,0,1,1,0.8,1,,255,,0;-280;35,1,,1,,1,1,1,,,删除
2,龙武城战_粮仓插旗5,8068,7190,,0,1,1,0.8,1,,255,,0;-280;35,1,,1,,1,1,1,,,删除
2,龙武城战_粮仓插旗6,8069,7193,,0,1,1,0.8,1,,255,,0;-280;35,1,,1,,1,1,1,,,删除
2,龙武城战_粮仓插旗7,8070,7194,,0,1,1,0.8,1,,255,,0;-280;35,1,,1,,1,1,1,,,删除
2,龙武城战_粮仓插旗8,8071,7195,,0,1,1,0.8,1,,255,,0;-280;35,1,,1,,1,1,1,,,删除
2,龙武城战_粮仓插旗9,8072,7191,,0,1,1,0.8,1,,255,,0;-280;35,1,,1,,1,1,1,,,删除
2,龙武城战_粮仓插旗10,8073,7192,,0,1,1,0.8,1,,255,,0;-280;35,1,,1,,1,1,1,,,删除
2,龙武城战_资源点插旗1,8074,7187,,0,1,1,0.8,1,,255,,0;-190;20,1,,1,,1,1,1,,,删除
2,龙武城战_资源点插旗2,8075,7186,,0,1,1,0.8,1,,255,,0;-190;20,1,,1,,1,1,1,,,删除
2,龙武城战_资源点插旗3,8076,7188,,0,1,1,0.8,1,,255,,0;-190;20,1,,1,,1,1,1,,,删除
2,龙武城战_资源点插旗4,8077,7189,,0,1,1,0.8,1,,255,,0;-190;20,1,,1,,1,1,1,,,删除
2,龙武城战_资源点插旗5,8078,7190,,0,1,1,0.8,1,,255,,0;-190;20,1,,1,,1,1,1,,,删除
2,龙武城战_资源点插旗6,8079,7193,,0,1,1,0.8,1,,255,,0;-190;20,1,,1,,1,1,1,,,删除
2,龙武城战_资源点插旗7,8080,7194,,0,1,1,0.8,1,,255,,0;-190;20,1,,1,,1,1,1,,,删除
2,龙武城战_资源点插旗8,8081,7195,,0,1,1,0.8,1,,255,,0;-190;20,1,,1,,1,1,1,,,删除
2,龙武城战_资源点插旗9,8082,7191,,0,1,1,0.8,1,,255,,0;-190;20,1,,1,,1,1,1,,,删除
2,龙武城战_资源点插旗10,8083,7192,,0,1,1,0.8,1,,255,,0;-190;20,1,,1,,1,1,1,,,删除
2,喜宴_吃肉,8084,22853,,0,1,1,2,1,,255,,0;-80;0,1,,1,,1,1,1,,,删除
2,龙武_天降宝箱光效,8085,1627,,0,1,1,1,1,,255,,,,,1,,1,1,1,,,删除
2,龙武_城战BOSS双手长物理攻击,8086,1568,,0,1,0.7,1,1,,255,,0;-300;0,1,,1,,1,1,1,,,删除
2,龙武_城战BOSS横扫千军,8087,1574,,0,1,1.2,2,1,,255,,0;-300;0,1,,1,,1,1,1,,,删除
2,龙武_城战BOSS直线攻击,8088,1572,,0,1,1,2,1,,255,,0;0;0,1,,1,,1,1,1,,,删除
2,龙武_城战BOSS震地击范围击晕（上升）,8089,591,,0,1,1,1,1,,255,,0;-300;0,1,,1,,1,1,1,,,删除
2,龙武_城战BOSS震地击范围击晕（挥刀）,8090,6421,,0,1,1,3.2,1,,255,,0;0;0,1,,1,,1,1,1,,,删除
2,龙武_城战BOSS群体减抗,8091,453,,0,1,1,1.4,1,,255,,0;-350;0,1,,1,,1,1,1,,,删除
2,龙武_城战BOSS给自己加防御,8092,187,,0,1,1,1,1,,255,,0;-350;0,1,,1,,1,1,1,,,删除
2,龙武_城战守城大将范围群攻,8093,250,,0,1,1,2,1,,255,,0;-350;0,1,,1,,1,1,1,,,删除
2,龙武_城战守城大将横扫千军,8094,4869,,0,1,1,1,1,,255,,0;0;0,1,,1,,1,1,1,,,删除
2,龙武_城战守城大将单体攻击,8095,439,,0,1,1,1,1,,255,,0;0;0,1,,1,,1,1,1,,,删除
2,龙武_城战箭塔,8096,346,,0,1,1,2.7,0,,255,,0;0;0,1,,1,,1,1,1,,,删除
2,龙武城战_粮仓插旗11,8097,7385,,0,1,1,0.8,1,,255,,0;-280;35,1,,1,,1,1,1,,,删除
2,龙武城战_粮仓插旗12,8098,7384,,0,1,1,0.8,1,,255,,0;-280;35,1,,1,,1,1,1,,,删除
2,龙武城战_粮仓插旗13,8099,7386,,0,1,1,0.8,1,,255,,0;-280;35,1,,1,,1,1,1,,,删除
2,龙武城战_粮仓插旗14,8100,7387,,0,1,1,0.8,1,,255,,0;-280;35,1,,1,,1,1,1,,,删除
2,龙武城战_粮仓插旗15,8101,7388,,0,1,1,0.8,1,,255,,0;-280;35,1,,1,,1,1,1,,,删除
2,龙武城战_粮仓插旗16,8102,7391,,0,1,1,0.8,1,,255,,0;-280;35,1,,1,,1,1,1,,,删除
2,龙武城战_粮仓插旗17,8103,7392,,0,1,1,0.8,1,,255,,0;-280;35,1,,1,,1,1,1,,,删除
2,龙武城战_粮仓插旗18,8104,7393,,0,1,1,0.8,1,,255,,0;-280;35,1,,1,,1,1,1,,,删除
2,龙武城战_粮仓插旗19,8105,7389,,0,1,1,0.8,1,,255,,0;-280;35,1,,1,,1,1,1,,,删除
2,龙武城战_粮仓插旗20,8106,7390,,0,1,1,0.8,1,,255,,0;-280;35,1,,1,,1,1,1,,,删除
2,龙武城战_资源点插旗11,8107,7385,,0,1,1,0.8,1,,255,,0;-190;20,1,,1,,1,1,1,,,删除
2,龙武城战_资源点插旗12,8108,7384,,0,1,1,0.8,1,,255,,0;-190;20,1,,1,,1,1,1,,,删除
2,龙武城战_资源点插旗13,8109,7386,,0,1,1,0.8,1,,255,,0;-190;20,1,,1,,1,1,1,,,删除
2,龙武城战_资源点插旗14,8110,7387,,0,1,1,0.8,1,,255,,0;-190;20,1,,1,,1,1,1,,,删除
2,龙武城战_资源点插旗15,8111,7388,,0,1,1,0.8,1,,255,,0;-190;20,1,,1,,1,1,1,,,删除
2,龙武城战_资源点插旗16,8112,7391,,0,1,1,0.8,1,,255,,0;-190;20,1,,1,,1,1,1,,,删除
2,龙武城战_资源点插旗17,8113,7392,,0,1,1,0.8,1,,255,,0;-190;20,1,,1,,1,1,1,,,删除
2,龙武城战_资源点插旗18,8114,7393,,0,1,1,0.8,1,,255,,0;-190;20,1,,1,,1,1,1,,,删除
2,龙武城战_资源点插旗19,8115,7389,,0,1,1,0.8,1,,255,,0;-190;20,1,,1,,1,1,1,,,删除
2,龙武城战_资源点插旗20,8116,7390,,0,1,1,0.8,1,,255,,0;-190;20,1,,1,,1,1,1,,,删除
2,龙武_灵兽升级,8117,8139,,0,1,1,1,0,,255,,0;-60;0,1,,1,1,1,1,1,,,删除
2,龙武_灵兽升级2,8118,8139,,0,1,1,0.5,0,,255,,0;-60;0,1,,1,1,1,1,1,,,删除
2,龙武_灵兽升级3,8119,8139,,0,1,1,0.8,0,,255,,0;-60;0,1,,1,1,1,1,1,,,删除
2,翼海城_资源,8120,19083,,0,1,1,0.8,0,,255,,0;200;0,,,1,,1,1,1,,,删除
2,龙武_任务冰冻效果,8121,207,,0,1,2,1.5,0,,255,,,,,1,,1,1,1,,,删除
2,龙武_任务神秘人传功,8122,220,,0,1,1,1.2,0,,255,,,,,1,,1,1,1,,,删除
2,龙武_任务神秘人传功,8123,221,,0,1,1,1.2,0,,255,,,,,1,,1,1,1,,,删除
2,龙武帮会联赛_比赛胜利,8124,9195,,0,1,1,1,0,,255,,0;-100;0,,,1,,1,1,1,,,删除
2,龙武帮会联赛_比赛失败,8125,1981,,0,1,1,1,0,,255,,0;40;0,1,,1,,1,1,1,,,删除
2,龙武帮会联赛_轩辕剑持有者,8126,9231,,0,1,1,2,0,,255,,0;-70;0,,,1,,1,1,1,,,删除
2,龙武帮会联赛_开赛倒计时,8127,9194,,0,1,1,1.3,0,,255,,,,,1,,1,1,1,,,删除
2,龙武帮会联赛_加血范围,8128,4682,,0,1,0.2,1,0,,255,,,,,1,,1,1,1,,,删除
2,冰冻,8129,4647,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,戒指_深海之情,8130,22612,,0,1,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,1,删除
2,戒指_天长地久,8131,22613,,0,1,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,1,删除
2,喜宴_喝酒,8132,22851,,0,1,1,2,0,,255,,0;100;0,,,1,1,1,1,1,,,删除
2,喜宴_吃菜,8133,22852,,0,1,1,1.8,0,,255,,0;200;0,,,1,1,1,1,1,,,删除
2,龙武_新年快乐头顶光效（普通玩家）,8134,11180,,0,1,1,1,0,,255,,0;230;0,,,1,1,1,1,1,,,删除
2,头顶光效_倒计时,8135,22349,,0,1,1,2,0,,255,,0;40;0,,,1,1,1,1,1,,,删除
2,微信礼包里的光效道具表现,8136,1888,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,缤纷花朵,8137,18200,,0,1,1,1,1,,255,,,,,1,,1,1,1,,,删除
2,乌山幻境任务冰冻效果,8138,207,,0,1,2,1,0,,255,,,,,1,,1,1,1,,,删除
2,慧眼施法光效,8139,13205,,0,1,3.5,1.5,0,,255,,0;-80;0,,,0,,1,1,1,,,删除
2,侦探光效,8140,22622,,0,1,1,0.69,0,,255,,,,,0,,1,1,1,,,删除
2,捕捉施法,8141,22620,,0,1,1,1,0,,255,,,,,0,,1,1,1,,,删除
2,捕捉追踪,8142,22621,,0,1,1,1,0,,255,,,,,0,,1,1,1,,,删除
2,婚宴_百合,8143,22632,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,婚宴_果盘,8144,22633,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,婚宴_酒01,8145,22634,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,婚宴_酒02,8146,22634,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,婚宴_龙虾,8147,22635,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,婚宴_面条,8148,22636,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,婚宴_青菜,8149,22637,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,婚宴_烧鸡,8150,22638,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,婚宴_烧猪,8151,22639,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,婚宴_鱼,8152,22640,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,白旗烧坦,8153,22933,,0,1,1,1.5,0,,255,,,,,1,,1,1,1,,,删除
2,红旗烧坦,8154,22927,,0,1,1,1.5,0,,255,,,,,1,,1,1,1,,,删除
2,蓝旗烧坦,8155,22930,,0,1,1,1.5,0,,255,,,,,1,,1,1,1,,,删除
2,红旗开坦,8156,22918,,0,1,1,1.5,0,,255,,,,,1,,1,1,1,,,删除
2,蓝旗开坦,8157,22921,,0,1,1,1.5,0,,255,,,,,1,,1,1,1,,,删除
2,白旗烧机,8158,22931,,0,1,1,1.5,0,,255,,,,,1,,1,1,1,,,删除
2,红旗烧机,8159,22925,,0,1,1,1.5,0,,255,,,,,1,,1,1,1,,,删除
2,蓝旗烧机,8160,22928,,0,1,1,1.5,0,,255,,,,,1,,1,1,1,,,删除
2,红旗开机,8161,22916,,0,1,1,1.5,0,,255,,,,,1,,1,1,1,,,删除
2,蓝旗开机,8162,22919,,0,1,1,1.5,0,,255,,,,,1,,1,1,1,,,删除
2,白旗烧船,8163,22932,,0,1,1,1.5,0,,255,,,,,1,,1,1,1,,,删除
2,红旗烧船,8164,22926,,0,1,1,1.5,0,,255,,,,,1,,1,1,1,,,删除
2,蓝旗烧船,8165,22929,,0,1,1,1.5,0,,255,,,,,1,,1,1,1,,,删除
2,红旗开船,8166,22917,,0,1,1,1.5,0,,255,,,,,1,,1,1,1,,,删除
2,蓝旗开船,8167,22920,,0,1,1,1.5,0,,255,,,,,1,,1,1,1,,,删除
2,爱的舍身,8168,22902,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,侦探光效,8169,22622,,0,1,1,1.15,0,,255,,,,,0,,1,1,1,,,删除
2,新传功进行中,8170,23021,,1,0,1,1,0,,255,,,,,1,1,1,1,1,,,删除
2,新传功完成,8171,23022,,1,0,1,1,0,,255,,,,,1,1,1,1,1,,,删除
2,捕捉追踪·狂暴,8172,22621,,0,1,1,1.75,0,,255,,,,,0,,1,1,1,,,删除
1,枪炮师技能光效,9,,,,,,,,,,,,,,,,,,,,,删除
2,散弹施法,9001,21480,,0,0,1,1,1,,255,1,-10;0;0,,,1,,0.7,0.4,0.1,,,删除
2,电能震荡施法,9002,21082,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,电能震荡受击,9003,21083,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,紧急回避施法,9004,21084,,0,0,1,1,1,,255,,0;30;0,,,1,,0.7,0.4,0.1,,,删除
2,绝魂连射飞行,9005,21085,,0,0,1,1,1,,255,1,-10;70;-30,,,1,,0.7,0.4,0.1,80,1,删除
2,绝魂连射施法,9006,21086,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,绝魂连射受击,9007,21087,,0,0,1,1,1,,255,,0;40;0,,,1,,0.7,0.4,0.1,,,删除
2,震荡炮击施法,9008,21088,,0,0,1,1,1,,255,,0;-30;0,,,1,,0.7,0.4,0.1,,,删除
2,震荡炮击受击,9009,21089,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,喜宴_吃猪肉,9010,22958,,0,1,1,2,1,,255,,0;35;0,1,,1,,1,1,1,,,删除
2,废弃可用,9011,21089,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,悬浮爆弹施法,9012,21092,,0,0,1,1,1,,255,,0;95;0,,,1,,0.7,0.4,0.1,,,删除
2,悬浮爆弹飞行,9013,21093,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,悬浮爆弹受击,9014,21094,,0,0,1,1.3,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,烽烟战火施法,9015,21095,,0,0,1,1,1,,255,,0;-10;0,,,1,,0.7,0.4,0.1,,,删除
2,烽烟战火受击,9016,21096,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,极限时刻,9017,21097,,0,0,1,0.5,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,电能震荡飞行,9018,21484,,0,0,1,2,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,1,删除
2,散弹受击,9019,21099,,0,0,1.5,1,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,,删除
2,枪林弹雨飞行,9020,21301,,0,0,1,1,1,,255,,0;50;0,,,1,,1,1,1,,,删除
2,废弃可用,9021,21301,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,紧急回避拖尾,9022,21303,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,专注炮击施法,9023,21304,,0,0,3,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,地狱火炮施法,9024,21305,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,地狱火炮受击,9025,21306,,0,0,1,1,1,,255,,0;40;0,,,1,,0.7,0.4,0.1,,,删除
2,死亡狙击受击,9026,21482,,0,0,1.6,1,1,,255,,0;110;0,,,1,,0.7,0.4,0.1,,,删除
2,枪林弹雨施法,9027,21479,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,废弃可用,9028,21479,,0,0,1,1,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,1,删除
2,疾射1施法,9029,21476,,0,0,1,1,1,,255,,0;-10;0,,,1,,0.7,0.4,0.1,,,删除
2,疾射1飞行,9030,21478,,0,0,1,1,1,,255,1,10;95;0,,,1,,0.7,0.4,0.1,50,1,删除
2,疾射受击,9031,21477,,0,0,1,1,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,,删除
2,死亡狙击施法,9032,21481,,0,0,2,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,医疗药剂飞行,9033,21489,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,疾射2施法,9034,21485,,0,0,1,1,1,,255,,0;-10;0,,,1,,0.7,0.4,0.1,,,删除
2,疾射3施法,9035,21486,,0,0,1,1,1,,255,,0;10;0,,,1,,0.7,0.4,0.1,,,删除
2,医疗药剂受击,9036,21490,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,疾射2飞行,9037,21478,,0,0,1,1,1,,255,,0;95;0,,,1,,0.7,0.4,0.1,50,1,删除
2,疾射3飞行,9038,21478,,0,0,1,1,1,,255,,0;55;0,,,1,,0.7,0.4,0.1,50,1,删除
2,废弃可用,9039,21478,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,50,1,删除
2,专注炮击受击,9040,21516,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,sp02飞行,9041,21543,,0,0,1,1,1,,255,,0;65;0,,,1,,0.7,0.4,0.1,150,1,删除
2,地刺特效,9042,21950,,0,1,1,0.9,1,,255,,,,,0,,1,1,1,,,删除
2,如来佛祖普攻1飞行,9043,22039,,0,1,1,1,1,,255,,0;100;0,,,0,,1,1,1,,,删除
2,如来佛祖普攻2施法,9044,22040,,0,1,1,1,1,,255,,,,,0,,1,1,1,,,删除
2,如来佛祖普攻2受击,9045,22041,,0,1,1,0.8,1,,255,,,,,0,,1,1,1,,,删除
2,如来佛祖普攻3施法,9046,22043,,0,1,1,1,1,,255,,,,,0,,1,1,1,,,删除
2,如来佛祖普攻3飞行,9047,22042,,0,1,1,1,1,,255,,,,,0,,1,1,1,,,删除
2,如来佛祖普攻3受击,9048,22044,,0,1,1,2,1,,255,,,,,0,,1,1,1,,,删除
2,如来佛祖普攻4施法,9049,22045,,0,1,1,1,1,,255,,0;20;0,,,0,,1,1,1,,,删除
2,医疗药剂受击持续5秒,9050,22350,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,医疗药剂受击持续6秒,9051,22351,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,仙人之力光效,9052,22590,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,传送晋级,9053,22662,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,钢铁加特林（施法1）,9054,22703,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,钢铁加特林（施法2）,9055,22704,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,钢铁加特林（飞行）,9056,22745,,0,0,1,1,1,,255,1,0;55;0,,,1,,0.7,0.4,0.1,180,1,删除
2,钢铁加特林（受击）,9057,22705,,0,0,1,1,0,,255,,0;70;0,,,1,,0.7,0.4,0.1,,1,删除
2,聚变射线（施法）,9058,22706,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,聚变射线（受击）,9059,22707,,0,0,1,1,0,,255,,0;70;0,,,1,,0.7,0.4,0.1,,1,删除
2,火箭弹幕（施法）,9060,22708,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,火箭弹幕（受击）,9061,22709,,0,0,1,1,1,,255,,0;40;0,,,1,,0.7,0.4,0.1,,,删除
2,涡轮推进,9062,22702,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,绝对领域,9063,22710,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,炮击（施法）,9064,22700,,0,1,1,1,0,,255,,,,,1,,1,1,1,,1,删除
2,炮击（飞行）,9065,22699,,0,1,1,1,0,,255,,0;150;0,,,1,,1,1,1,,1,删除
2,炮击（受击）,9066,22701,,0,1,1,1,0,,255,,,,,1,,1,1,1,,1,删除
2,乾坤珠护盾光效,9067,23278,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,乾坤珠护盾消失光效,9068,23279,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,乾坤珠消失光效,9069,23285,,0,1,1,2.5,0,,255,,,,,1,,1,1,1,,,删除
2,匿踪咒消失光效,9070,23283,,0,1,1,2.5,0,,255,,,,,1,,1,1,1,,,删除
2,金币消失光效,9071,23281,,0,1,1,2,0,,255,,,,,1,,1,1,1,,,删除
1,状态光效,11,,,,,,,,,,,,,,,,,,,,,删除
2,获得经验的光效,11001,1895,,0,0,1,1.5,0,,255,,,1,,1,,1,1,1,,,删除
2,获得buff时的光效,11002,1893,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,烟花,11003,2044,,0,1,0.3,0.9,0,,255,,,1,,0,,1,1,1,,,删除
2,中立_钥匙BUFF,11004,4230,,0,1,1,1,1,,255,,0;230;0,1,,1,1,1,1,1,,,删除
2,中立_无敌1分钟,11005,9151,,0,1,1,1.5,1,,255,,0;-350;0,1,,1,1,1,1,1,,,删除
2,笨熊求签光效,11006,22068,,0,1,1,1,1,,255,,0;50;0,1,,1,1,1,1,1,,,删除
2,签筒,11007,22067,,0,1,1,1,1,,255,,,1,,1,1,1,1,1,,,删除
2,头顶寄售,11008,1974,,0,1,1,1,1,,255,,0;50;0,1,,1,1,1,1,1,,,删除
2,头顶自动寻路中,11009,1871,,0,1,1,1,1,,255,,0;8;0,1,,1,1,1,1,1,,,删除
2,头顶自动挂机中,11010,1872,,0,1,1,1,1,,255,,0;8;0,1,,1,1,1,1,1,,,删除
2,废弃,11011,5360,,0,1,1,1,1,,255,,0;50;0,1,,1,1,1,1,1,,,删除
2,废弃,11012,5363,,0,1,1,1,1,,255,,0;50;0,1,,1,1,1,1,1,,,删除
2,废弃,11013,5374,,0,1,1,1,1,,255,,0;50;0,1,,1,1,1,1,1,,,删除
2,废弃,11014,5362,,0,1,1,1,1,,255,,0;50;0,1,,1,1,1,1,1,,,删除
2,采集生物,11015,1641,,0,0,1,1,0,,255,,0;60;0,,,1,,1,1,1,,,删除
2,浇水动画,11016,1971,,0,0,1,2.7,0,,255,,,1,,1,,1,1,1,,,删除
2,人物查看脚底光效,11017,4432,,0,1,1,0.85,0,,255,,,,,1,,1,1,1,,,删除
2,宠物查看脚底光效,11018,4433,,0,1,1,0.8,0,,255,,,,,1,,1,1,1,,,删除
2,坐骑查看脚底光效,11019,4433,,0,1,1,0.8,0,,255,,,,,1,,1,1,1,,,删除
2,怪物身上绑定光效,11020,3036,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,灼烧,11021,1658,,0,1,1,2.5,0,,255,,,,,1,,1,1,1,,,删除
2,肉料绑定光效,11022,158,,0,1,1,1.5,0,,255,,,,,1,,1,1,1,,,删除
2,采集绑定光效01,11023,178,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,采集绑定光效02,11024,183,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,摧毁营地,11025,244,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
